authorId,author,fullName,firstName,middleName,lastName,doi
51065447,Hannum M,M Hannum,M,,Hannum,doi:10.1093/chemse/bjac036
2591845,Reed D,D Reed,D,,Reed,doi:10.1093/chemse/bjac036
46788783,Joseph PV,Paule Valery Joseph,Paule,Valery,Joseph,doi:10.1093/chemse/bjac036
4270772,Munger S,S Munger,S,,Munger,doi:10.1093/chemse/bjac036
2151306338,Hayes J,J Hayes,J,,Hayes,doi:10.1093/chemse/bjac036
72162736,Gerkin RC,R C Gerkin,R,C,Gerkin,doi:10.1093/chemse/bjac036
72162736,Gerkin RC,R C Gerkin,R,C,Gerkin,doi:10.1093/chemse/bjab020
16658619,Akiyoshi K,K Akiyoshi,K,,Akiyoshi,doi:10.1161/JAHA.122.028421
1579395582,Fujimori T,Tomonari Fujimori,Tomonari,,Fujimori,doi:10.1161/JAHA.122.028421
47012539,Fu X,Xiuping Fu,Xiuping,,Fu,doi:10.1161/JAHA.122.028421
47287786,Shah AP,Aparna P Shah,Aparna,P,Shah,doi:10.1161/JAHA.122.028421
50027395,Yamaguchi A,A Yamaguchi,A,,Yamaguchi,doi:10.1161/JAHA.122.028421
5369283,Steenbergen C,C Steenbergen,C,,Steenbergen,doi:10.1161/JAHA.122.028421
2718406,Santhanam L,L Santhanam,L,,Santhanam,doi:10.1161/JAHA.122.028421
6941528,Berkowitz D,D Berkowitz,D,,Berkowitz,doi:10.1161/JAHA.122.028421
4762691,Tuday E,Eric Tuday,Eric,,Tuday,doi:10.1161/JAHA.122.028421
5367474,Baraban J,J Baraban,J,,Baraban,doi:10.1161/JAHA.122.028421
2173620,Das S,Samarjit Das,Samarjit,,Das,doi:10.1161/JAHA.122.028421
12179539,Velasquez FC,F C Velasquez,F,C,Velasquez,doi:10.1152/ajpheart.00250.2022
1388253502,Román B,B Román,B,,Román,doi:10.1152/ajpheart.00250.2022
1401426735,Hernández-Ochoa EO,Erick O Hernández-Ochoa,Erick,O,Hernández-Ochoa,doi:10.1152/ajpheart.00250.2022
4930427,Leppo MK,Michelle K Leppo,Michelle,K,Leppo,doi:10.1152/ajpheart.00250.2022
1478800876,Truong SK,Sharon K Truong,Sharon,K,Truong,doi:10.1152/ajpheart.00250.2022
5369283,Steenbergen C,C Steenbergen,C,,Steenbergen,doi:10.1152/ajpheart.00250.2022
34621978,Schneider M,M Schneider,M,,Schneider,doi:10.1152/ajpheart.00250.2022
35177692,Weiss R,R Weiss,R,,Weiss,doi:10.1152/ajpheart.00250.2022
2173620,Das S,Samarjit Das,Samarjit,,Das,doi:10.1152/ajpheart.00250.2022
16658619,Akiyoshi K,K Akiyoshi,K,,Akiyoshi,doi:10.1371/journal.pone.0256973
2095177,Boersma G,G Boersma,G,,Boersma,doi:10.1371/journal.pone.0256973
2109890080,Johnson MD,Miranda D Johnson,Miranda,D,Johnson,doi:10.1371/journal.pone.0256973
12179539,Velasquez FC,F C Velasquez,F,C,Velasquez,doi:10.1371/journal.pone.0256973
1387836996,Dunkerly-Eyring B,B Dunkerly-Eyring,B,,Dunkerly-Eyring,doi:10.1371/journal.pone.0256973
2042411270,O'Brien SC,Shannon C O'Brien,Shannon,C,O'Brien,doi:10.1371/journal.pone.0256973
50027395,Yamaguchi A,A Yamaguchi,A,,Yamaguchi,doi:10.1371/journal.pone.0256973
5369283,Steenbergen C,C Steenbergen,C,,Steenbergen,doi:10.1371/journal.pone.0256973
144631228,Tamashiro K,K Tamashiro,K,,Tamashiro,doi:10.1371/journal.pone.0256973
2173620,Das S,Samarjit Das,Samarjit,,Das,doi:10.1371/journal.pone.0256973
5367474,Baraban J,J Baraban,J,,Baraban,doi:10.3389/fphys.2021.747789
4762691,Tuday E,Eric Tuday,Eric,,Tuday,doi:10.3389/fphys.2021.747789
6941528,Berkowitz D,D Berkowitz,D,,Berkowitz,doi:10.3389/fphys.2021.747789
2207143144,Das S,Sasmita Das,Sasmita,,Das,doi:10.3389/fphys.2021.747789
4762691,Tuday E,Eric Tuday,Eric,,Tuday,doi:10.1161/HYPERTENSIONAHA.120.16690
49144663,Nakano M,Mitsunori Nakano,Mitsunori,,Nakano,doi:10.1161/HYPERTENSIONAHA.120.16690
16658619,Akiyoshi K,K Akiyoshi,K,,Akiyoshi,doi:10.1161/HYPERTENSIONAHA.120.16690
47012539,Fu X,Xiuping Fu,Xiuping,,Fu,doi:10.1161/HYPERTENSIONAHA.120.16690
47287786,Shah AP,Aparna P Shah,Aparna,P,Shah,doi:10.1161/HYPERTENSIONAHA.120.16690
50027395,Yamaguchi A,A Yamaguchi,A,,Yamaguchi,doi:10.1161/HYPERTENSIONAHA.120.16690
5369283,Steenbergen C,C Steenbergen,C,,Steenbergen,doi:10.1161/HYPERTENSIONAHA.120.16690
2718406,Santhanam L,L Santhanam,L,,Santhanam,doi:10.1161/HYPERTENSIONAHA.120.16690
143606158,An S,S An,S,,An,doi:10.1161/HYPERTENSIONAHA.120.16690
6941528,Berkowitz D,D Berkowitz,D,,Berkowitz,doi:10.1161/HYPERTENSIONAHA.120.16690
5367474,Baraban J,J Baraban,J,,Baraban,doi:10.1161/HYPERTENSIONAHA.120.16690
2173620,Das S,Samarjit Das,Samarjit,,Das,doi:10.1161/HYPERTENSIONAHA.120.16690
2211367846,Palacio PL,Paola Loreto Palacio,Paola,Loreto,Palacio,doi:10.1016/j.jneuroim.2023.578064
4218086,Pleet ML,Michelle L Pleet,Michelle,L,Pleet,doi:10.1016/j.jneuroim.2023.578064
11761994,Reátegui E,Eduardo Reátegui,Eduardo,,Reátegui,doi:10.1016/j.jneuroim.2023.578064
119934710,Magaña SM,Setty M Magaña,Setty,M,Magaña,doi:10.1016/j.jneuroim.2023.578064
94521300,Rima XY,Xilal Y Rima,Xilal,Y,Rima,doi:10.1039/d1lc01053k
2108087935,Zhang J,Jingjing Zhang,Jingjing,,Zhang,doi:10.1039/d1lc01053k
1900052,Nguyen LTH,Luong T H Nguyen,Luong,TH,Nguyen,doi:10.1039/d1lc01053k
88577253,Rajasuriyar AS,Aaron S Rajasuriyar,Aaron,S,Rajasuriyar,doi:10.1039/d1lc01053k
144073382,Yoon M,M Yoon,M,,Yoon,doi:10.1039/d1lc01053k
5817977,Chiang C,Chi-Ling Chiang,Chi-Ling,,Chiang,doi:10.1039/d1lc01053k
151157242,Walters NA,Nicole A Walters,Nicole,A,Walters,doi:10.1039/d1lc01053k
30999052,Kwak K,K Kwak,K,,Kwak,doi:10.1039/d1lc01053k
2107411054,Lee L,L Lee,L,,Lee,doi:10.1039/d1lc01053k
11761994,Reátegui E,Eduardo Reátegui,Eduardo,,Reátegui,doi:10.1039/d1lc01053k
2055787798,Alavi A,Arash Alavi,Arash,,Alavi,doi:10.1038/s41591-021-01593-2
6214924,Bogu G,G Bogu,G,,Bogu,doi:10.1038/s41591-021-01593-2
39980529,Wang M,Meng Wang,Meng,,Wang,doi:10.1038/s41591-021-01593-2
3457007,Rangan E,E Rangan,E,,Rangan,doi:10.1038/s41591-021-01593-2
2059454950,Brooks AW,Andrew W Brooks,Andrew,W,Brooks,doi:10.1038/s41591-021-01593-2
2145779000,Wang Q,Qiwen Wang,Qiwen,,Wang,doi:10.1038/s41591-021-01593-2
2027057431,Higgs E,Emily Higgs,Emily,,Higgs,doi:10.1038/s41591-021-01593-2
47443055,Celli A,A Celli,A,,Celli,doi:10.1038/s41591-021-01593-2
2131180179,Mishra T,Tejas Mishra,Tejas,,Mishra,doi:10.1038/s41591-021-01593-2
2122603025,Metwally A,A Metwally,A,,Metwally,doi:10.1038/s41591-021-01593-2
2117385949,Cha K,Kexin Cha,Kexin,,Cha,doi:10.1038/s41591-021-01593-2
2063014648,Knowles P,Peter Knowles,Peter,,Knowles,doi:10.1038/s41591-021-01593-2
2117232175,Alavi A,Amir Alavi,Amir,,Alavi,doi:10.1038/s41591-021-01593-2
2117420032,Bhasin R,Rajat Bhasin,Rajat,,Bhasin,doi:10.1038/s41591-021-01593-2
2117419880,Panchamukhi S,Shrinivas Panchamukhi,Shrinivas,,Panchamukhi,doi:10.1038/s41591-021-01593-2
2081663868,Celis D,Diego Celis,Diego,,Celis,doi:10.1038/s41591-021-01593-2
2117420028,Aditya T,Tagore Aditya,Tagore,,Aditya,doi:10.1038/s41591-021-01593-2
14558117,Honkala A,Alexander Honkala,Alexander,,Honkala,doi:10.1038/s41591-021-01593-2
14695996,Rolnik B,B Rolnik,B,,Rolnik,doi:10.1038/s41591-021-01593-2
2027066059,Hunting E,Erika Hunting,Erika,,Hunting,doi:10.1038/s41591-021-01593-2
1404334985,Dagan‐Rosenfeld O,O Dagan‐Rosenfeld,O,,Dagan‐Rosenfeld,doi:10.1038/s41591-021-01593-2
2116872403,Chauhan A,A Chauhan,A,,Chauhan,doi:10.1038/s41591-021-01593-2
2116389889,Li JW,Jessi W Li,Jessi,W,Li,doi:10.1038/s41591-021-01593-2
2142624122,Bejikian C,Caroline Bejikian,Caroline,,Bejikian,doi:10.1038/s41591-021-01593-2
40455585,Krishnan V,V Krishnan,V,,Krishnan,doi:10.1038/s41591-021-01593-2
2142629404,McGuire L,Lettie McGuire,Lettie,,McGuire,doi:10.1038/s41591-021-01593-2
2108790244,Li X,Xiao Li,Xiao,,Li,doi:10.1038/s41591-021-01593-2
2332985,Bahmani A,Amir Bahmani,Amir,,Bahmani,doi:10.1038/s41591-021-01593-2
2247003485,Snyder M,M Snyder,M,,Snyder,doi:10.1038/s41591-021-01593-2
2055787798,Alavi A,Arash Alavi,Arash,,Alavi,doi:10.1101/2021.06.13.21258795
6214924,Bogu G,G Bogu,G,,Bogu,doi:10.1101/2021.06.13.21258795
39980529,Wang M,Meng Wang,Meng,,Wang,doi:10.1101/2021.06.13.21258795
3457007,Rangan E,E Rangan,E,,Rangan,doi:10.1101/2021.06.13.21258795
2059454950,Brooks AW,Andrew W Brooks,Andrew,W,Brooks,doi:10.1101/2021.06.13.21258795
2145779000,Wang Q,Qiwen Wang,Qiwen,,Wang,doi:10.1101/2021.06.13.21258795
2027057431,Higgs E,Emily Higgs,Emily,,Higgs,doi:10.1101/2021.06.13.21258795
47443055,Celli A,A Celli,A,,Celli,doi:10.1101/2021.06.13.21258795
28913046,Mishra T,Tejaswini Mishra,Tejaswini,,Mishra,doi:10.1101/2021.06.13.21258795
2122603025,Metwally A,A Metwally,A,,Metwally,doi:10.1101/2021.06.13.21258795
2117385949,Cha K,Kexin Cha,Kexin,,Cha,doi:10.1101/2021.06.13.21258795
2063014648,Knowles P,Peter Knowles,Peter,,Knowles,doi:10.1101/2021.06.13.21258795
2117232175,Alavi A,Amir Alavi,Amir,,Alavi,doi:10.1101/2021.06.13.21258795
2117420032,Bhasin R,Rajat Bhasin,Rajat,,Bhasin,doi:10.1101/2021.06.13.21258795
2117419880,Panchamukhi S,Shrinivas Panchamukhi,Shrinivas,,Panchamukhi,doi:10.1101/2021.06.13.21258795
2081663868,Celis D,Diego Celis,Diego,,Celis,doi:10.1101/2021.06.13.21258795
2117420028,Aditya T,Tagore Aditya,Tagore,,Aditya,doi:10.1101/2021.06.13.21258795
14558117,Honkala A,Alexander Honkala,Alexander,,Honkala,doi:10.1101/2021.06.13.21258795
14695996,Rolnik B,B Rolnik,B,,Rolnik,doi:10.1101/2021.06.13.21258795
2027066059,Hunting E,Erika Hunting,Erika,,Hunting,doi:10.1101/2021.06.13.21258795
1404334985,Dagan‐Rosenfeld O,O Dagan‐Rosenfeld,O,,Dagan‐Rosenfeld,doi:10.1101/2021.06.13.21258795
2116872403,Chauhan A,A Chauhan,A,,Chauhan,doi:10.1101/2021.06.13.21258795
2116389889,Li JW,Jessi W Li,Jessi,W,Li,doi:10.1101/2021.06.13.21258795
2108790244,Li X,Xiao Li,Xiao,,Li,doi:10.1101/2021.06.13.21258795
2332985,Bahmani A,Amir Bahmani,Amir,,Bahmani,doi:10.1101/2021.06.13.21258795
2247003485,Snyder M,M Snyder,M,,Snyder,doi:10.1101/2021.06.13.21258795
2051144736,Creyer MN,Matthew N Creyer,Matthew,N,Creyer,doi:10.1021/acs.jpcb.3c02099
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1021/acs.jpcb.3c02099
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acs.jpcb.3c02099
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acs.jpcb.3c02099
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acs.jpcb.3c02099
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acsami.3c09627
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1021/acsami.3c09627
2111003563,Chen AA,Amanda A Chen,Amanda,A,Chen,doi:10.1021/acsami.3c09627
120409980,Ling C,Chuxuan Ling,Chuxuan,,Ling,doi:10.1021/acsami.3c09627
47624373,Amer L,Lubna Amer,Lubna,,Amer,doi:10.1021/acsami.3c09627
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acsami.3c09627
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1021/acsami.3c09627
2236896998,Chavez S,Saul Chavez,Saul,,Chavez,doi:10.1021/acsami.3c09627
92822732,Barrios K,K Barrios,K,,Barrios,doi:10.1021/acsami.3c09627
2052910484,Lam B,Benjamin Lam,Benjamin,,Lam,doi:10.1021/acsami.3c09627
2159018809,Li Z,Zhi Li,Zhi,,Li,doi:10.1021/acsami.3c09627
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acsami.3c09627
2153001306,Shi L,Lingyan Shi,Lingyan,,Shi,doi:10.1021/acsami.3c09627
34563810,Pascal T,T Pascal,T,,Pascal,doi:10.1021/acsami.3c09627
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acsami.3c09627
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acsnano.3c04259
120409980,Ling C,Chuxuan Ling,Chuxuan,,Ling,doi:10.1021/acsnano.3c04259
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acsnano.3c04259
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1021/acsnano.3c04259
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acsnano.3c04259
2190168938,Li K,Ke Li,Ke,,Li,doi:10.1021/acsnano.3c04259
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acsnano.3c04259
2143499262,Cheng Y,Yong Cheng,Yong,,Cheng,doi:10.1021/acsnano.3c04259
2153684741,Li Y,Yi Li,Yi,,Li,doi:10.1021/acsnano.3c04259
2055587952,Yeung J,J Yeung,J,,Yeung,doi:10.1021/acsnano.3c04259
46885880,Wang R,Ruijia Wang,Ruijia,,Wang,doi:10.1021/acsnano.3c04259
6225952,Fajtová P,Pavla Fajtová,Pavla,,Fajtová,doi:10.1021/acsnano.3c04259
47624373,Amer L,Lubna Amer,Lubna,,Amer,doi:10.1021/acsnano.3c04259
4880141,Mattoussi H,H Mattoussi,H,,Mattoussi,doi:10.1021/acsnano.3c04259
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1021/acsnano.3c04259
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acsnano.3c04259
2055587952,Yeung J,J Yeung,J,,Yeung,doi:10.1039/d3an00873h
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1039/d3an00873h
120409980,Ling C,Chuxuan Ling,Chuxuan,,Ling,doi:10.1039/d3an00873h
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1039/d3an00873h
146578938,Silva EBd,Elany Barbosa da Silva,Elany,Barbosada,Silva,doi:10.1039/d3an00873h
2231537056,Damani M,Manan Damani,Manan,,Damani,doi:10.1039/d3an00873h
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1039/d3an00873h
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1039/d3an00873h
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1039/d3an00873h
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1039/d3an00873h
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acsami.3c00862
2055587952,Yeung J,J Yeung,J,,Yeung,doi:10.1021/acsami.3c00862
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acsami.3c00862
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1021/acsami.3c00862
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acsami.3c00862
6225952,Fajtová P,Pavla Fajtová,Pavla,,Fajtová,doi:10.1021/acsami.3c00862
2146576732,Gosselin B,Bryan Gosselin,Bryan,,Gosselin,doi:10.1021/acsami.3c00862
10100285,Jabin I,I Jabin,I,,Jabin,doi:10.1021/acsami.3c00862
6037451,Bruylants G,G Bruylants,G,,Bruylants,doi:10.1021/acsami.3c00862
4880141,Mattoussi H,H Mattoussi,H,,Mattoussi,doi:10.1021/acsami.3c00862
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1021/acsami.3c00862
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acsami.3c00862
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1039/d2sc05837e
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1039/d2sc05837e
2190168938,Li K,Ke Li,Ke,,Li,doi:10.1039/d2sc05837e
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1039/d2sc05837e
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1039/d2sc05837e
2055587952,Yeung J,J Yeung,J,,Yeung,doi:10.1039/d2sc05837e
2143499262,Cheng Y,Yong Cheng,Yong,,Cheng,doi:10.1039/d2sc05837e
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1039/d2sc05837e
2051144736,Creyer MN,Matthew N Creyer,Matthew,N,Creyer,doi:10.1039/d2sc05837e
6225952,Fajtová P,Pavla Fajtová,Pavla,,Fajtová,doi:10.1039/d2sc05837e
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1039/d2sc05837e
95487088,Chen X,Xiangshan Chen,Xiangshan,,Chen,doi:10.1039/d2sc05837e
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1039/d2sc05837e
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1039/d2sc05837e
2143499262,Cheng Y,Yong Cheng,Yong,,Cheng,doi:10.1021/acs.analchem.2c04988
2168471616,Clark A,A Clark,A,,Clark,doi:10.1021/acs.analchem.2c04988
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acs.analchem.2c04988
1845925796,Borum R,R Borum,R,,Borum,doi:10.1021/acs.analchem.2c04988
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1021/acs.analchem.2c04988
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acs.analchem.2c04988
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acs.analchem.2c04988
4193340,Carlin A,A Carlin,A,,Carlin,doi:10.1021/acs.analchem.2c04988
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acs.analchem.2c04988
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1002/anie.202214394
2153684741,Li Y,Yi Li,Yi,,Li,doi:10.1002/anie.202214394
2149140447,Li K,Ke Li,Ke,,Li,doi:10.1002/anie.202214394
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1002/anie.202214394
2055587952,Yeung J,J Yeung,J,,Yeung,doi:10.1002/anie.202214394
120409980,Ling C,Chuxuan Ling,Chuxuan,,Ling,doi:10.1002/anie.202214394
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1002/anie.202214394
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1002/anie.202214394
2143499262,Cheng Y,Yong Cheng,Yong,,Cheng,doi:10.1002/anie.202214394
2153556357,Xu M,Ming Xu,Ming,,Xu,doi:10.1002/anie.202214394
2051144736,Creyer MN,Matthew N Creyer,Matthew,N,Creyer,doi:10.1002/anie.202214394
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1002/anie.202214394
6225952,Fajtová P,Pavla Fajtová,Pavla,,Fajtová,doi:10.1002/anie.202214394
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1002/anie.202214394
2064311077,Qi B,Baiyan Qi,Baiyan,,Qi,doi:10.1002/anie.202214394
95878666,Li S,Shuzhou Li,Shuzhou,,Li,doi:10.1002/anie.202214394
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1002/anie.202214394
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1002/anie.202214394
2051144736,Creyer MN,Matthew N Creyer,Matthew,N,Creyer,doi:10.1021/acs.langmuir.2c02219
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acs.langmuir.2c02219
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1021/acs.langmuir.2c02219
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acs.langmuir.2c02219
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acs.langmuir.2c02219
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acs.langmuir.2c02219
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acs.nanolett.2c03052
120409980,Ling C,Chuxuan Ling,Chuxuan,,Ling,doi:10.1021/acs.nanolett.2c03052
2153684741,Li Y,Yi Li,Yi,,Li,doi:10.1021/acs.nanolett.2c03052
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acs.nanolett.2c03052
2190168938,Li K,Ke Li,Ke,,Li,doi:10.1021/acs.nanolett.2c03052
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acs.nanolett.2c03052
2055587952,Yeung J,J Yeung,J,,Yeung,doi:10.1021/acs.nanolett.2c03052
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1021/acs.nanolett.2c03052
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acs.nanolett.2c03052
2143499262,Cheng Y,Yong Cheng,Yong,,Cheng,doi:10.1021/acs.nanolett.2c03052
6225952,Fajtová P,Pavla Fajtová,Pavla,,Fajtová,doi:10.1021/acs.nanolett.2c03052
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1021/acs.nanolett.2c03052
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1021/acs.nanolett.2c03052
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acs.nanolett.2c03052
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1021/acsami.2c17531
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acsami.2c17531
2117458559,Tsujimoto J,J Tsujimoto,J,,Tsujimoto,doi:10.1021/acsami.2c17531
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acsami.2c17531
1845925796,Borum R,R Borum,R,,Borum,doi:10.1021/acsami.2c17531
2051144736,Creyer MN,Matthew N Creyer,Matthew,N,Creyer,doi:10.1021/acsami.2c17531
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acsami.2c17531
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acsami.2c17531
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1021/acsami.2c17531
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acsami.2c17531
2153556357,Xu M,Ming Xu,Ming,,Xu,doi:10.1021/acs.analchem.2c02381
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acs.analchem.2c02381
2143499262,Cheng Y,Yong Cheng,Yong,,Cheng,doi:10.1021/acs.analchem.2c02381
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acs.analchem.2c02381
2168471616,Clark A,A Clark,A,,Clark,doi:10.1021/acs.analchem.2c02381
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acs.analchem.2c02381
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acs.analchem.2c02381
2153684741,Li Y,Yi Li,Yi,,Li,doi:10.1021/acs.analchem.2c02381
2180979391,Chang Y,Yu-Ci Chang,Yu-Ci,,Chang,doi:10.1021/acs.analchem.2c02381
2109569980,Wu Z,Zhuohong Wu,Zhuohong,,Wu,doi:10.1021/acs.analchem.2c02381
6225952,Fajtová P,Pavla Fajtová,Pavla,,Fajtová,doi:10.1021/acs.analchem.2c02381
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1021/acs.analchem.2c02381
4193340,Carlin A,A Carlin,A,,Carlin,doi:10.1021/acs.analchem.2c02381
46379606,Todd M,M Todd,M,,Todd,doi:10.1021/acs.analchem.2c02381
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acs.analchem.2c02381
2143499262,Cheng Y,Yong Cheng,Yong,,Cheng,doi:10.1021/acsnano.2c03219
2168471616,Clark A,A Clark,A,,Clark,doi:10.1021/acsnano.2c03219
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acsnano.2c03219
35803399,He T,Tengyu He,Tengyu,,He,doi:10.1021/acsnano.2c03219
2153684741,Li Y,Yi Li,Yi,,Li,doi:10.1021/acsnano.2c03219
1845925796,Borum R,R Borum,R,,Borum,doi:10.1021/acsnano.2c03219
2051144736,Creyer MN,Matthew N Creyer,Matthew,N,Creyer,doi:10.1021/acsnano.2c03219
2153556357,Xu M,Ming Xu,Ming,,Xu,doi:10.1021/acsnano.2c03219
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acsnano.2c03219
120571648,Zhou J,Jing-Qian Zhou,Jing-Qian,,Zhou,doi:10.1021/acsnano.2c03219
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acsnano.2c03219
2109569980,Wu Z,Zhuohong Wu,Zhuohong,,Wu,doi:10.1021/acsnano.2c03219
6225952,Fajtová P,Pavla Fajtová,Pavla,,Fajtová,doi:10.1021/acsnano.2c03219
1382456426,O’Donoghue A,A O’Donoghue,A,,O’Donoghue,doi:10.1021/acsnano.2c03219
4193340,Carlin A,A Carlin,A,,Carlin,doi:10.1021/acsnano.2c03219
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acsnano.2c03219
21213366,Retout M,Maurice Retout,Maurice,,Retout,doi:10.1021/acsnano.1c11643
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acsnano.1c11643
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acsnano.1c11643
13297104,Zhou J,Jiajing Zhou,Jiajing,,Zhou,doi:10.1021/acsnano.1c11643
51241094,Noël G,Grégoire Noël,Grégoire,,Noël,doi:10.1021/acsnano.1c11643
2074349219,Donovan B,B Donovan,B,,Donovan,doi:10.1021/acsnano.1c11643
1803191402,Yim W,Wonjun Yim,Wonjun,,Yim,doi:10.1021/acsnano.1c11643
5530342,Jokerst J,J Jokerst,J,,Jokerst,doi:10.1021/acsnano.1c11643
2152843701,Jin Z,Zhicheng Jin,Zhicheng,,Jin,doi:10.1021/acs.chemmater.1c03871
